,id,registration_date,flag_internal,test_user,flag_on2
3809,199823984,2015-11-30,0,0,0
3810,236728621,2016-12-04,0,0,0
3811,246071958,2017-03-06,0,0,0
3812,537016269,2020-03-17,0,0,0
3813,178370804,2015-03-03,0,0,0
3814,105761030,2012-03-16,0,0,0
3815,377203091,2018-11-12,0,0,0
3816,107643983,2012-03-29,0,0,0
3817,71524972,2004-07-08,0,0,0
3818,77527055,2009-05-29,0,0,0
3819,209852667,2016-03-29,0,0,0
3820,36193599,2007-08-29,0,0,0
3821,277967455,2017-10-12,0,0,0
3822,150867524,2013-12-13,0,0,0
3823,304892581,2018-02-28,0,0,0
3824,140525487,2013-06-18,0,0,0
3825,689053273,2020-12-16,1,0,0
3826,183002668,2015-05-10,0,0,0
3827,97451293,2006-08-17,0,0,0
3828,49251953,2008-05-06,0,0,0
3829,110418036,2012-04-24,0,0,0
3830,80274134,2005-05-02,0,0,0
3831,137832240,2014-08-16,0,0,0
3832,231907310,2016-10-19,0,0,0
3833,232402098,2016-10-24,0,0,0
3834,85495454,2009-09-16,0,0,0
3835,173579205,2014-12-22,0,0,0
3836,167756261,2014-09-29,0,0,0
3837,434145948,2019-05-08,0,0,0
3838,316989191,2018-04-25,0,0,0
3839,171320037,2014-11-20,0,0,0
3840,153507925,2014-02-04,0,0,0
3841,386724292,2018-12-13,0,0,0
3842,83946822,2005-08-18,0,0,0
3843,23793831,2010-02-12,0,0,0
3844,317028832,2018-04-25,0,0,0
3845,97104203,2006-08-07,0,0,0
3846,276412404,2017-10-02,0,0,0
3847,254361198,2017-04-26,0,0,0
3848,30121822,2003-10-10,0,0,0
3849,166363817,2014-09-09,0,0,0
3850,75915743,2004-09-20,0,0,0
3851,151943130,2014-01-07,0,0,0
3852,305323513,2018-03-02,0,0,0
3853,164904887,2014-08-19,0,0,0
3854,21463382,2007-07-05,0,0,0
3855,96202349,2006-07-10,0,0,0
3856,17046676,2003-02-20,0,0,0
3857,377104562,2018-11-12,0,0,0
3858,205556038,2016-02-09,0,0,0
3859,130129654,2012-12-08,0,0,0
3860,149807810,2013-11-25,0,0,0
3861,94238977,2006-05-19,0,0,0
3862,331707649,2018-06-28,0,0,0
3863,75879014,2009-05-12,0,0,0
3864,56417733,2008-09-29,0,0,0
3865,26361048,2010-04-08,0,0,0
3866,104350120,2012-03-02,0,0,0
3867,427569471,2019-04-16,0,0,0
3868,188912756,2015-07-29,0,0,0
3869,48374724,2011-03-13,0,0,0
3870,32002360,2010-08-10,0,0,0
3871,180838809,2015-04-08,0,0,0
3872,1987560,2006-11-20,0,0,0
3873,198050665,2015-11-11,0,0,0
3874,155760957,2014-03-19,0,0,0
3875,242022223,2017-01-25,0,0,0
3876,312634328,2018-04-05,0,0,0
3877,308943713,2018-03-19,0,0,0
3878,43316870,2008-01-01,0,0,0
3879,67183062,2011-08-17,0,0,0
3880,404584692,2019-02-15,0,0,0
3881,48065375,2008-04-09,0,0,0
3882,43953386,2008-01-19,0,0,0
3883,96063607,2006-07-03,0,0,0
3884,42078035,2011-01-19,0,0,0
3885,255362641,2017-05-05,0,0,0
3886,650742762,2020-09-25,0,0,0
3887,106306780,2012-03-20,0,0,0
3888,368811768,2018-10-24,0,0,0
3889,157395710,2014-04-18,0,0,0
3890,232707324,2016-10-27,0,0,0
3891,96306636,2006-07-14,0,0,0
3892,66300704,2011-08-08,0,0,0
3893,238398394,2017-04-23,0,0,0
3894,96077248,2006-07-04,0,0,0
3895,116283922,2012-07-07,0,0,0
3896,309392279,2018-03-21,0,0,0
3897,331392182,2018-06-27,0,0,0
3898,76604786,2004-10-28,0,0,0
3899,212236769,2016-04-25,0,0,0
3900,27964106,2010-05-10,0,0,0
3901,675360333,2020-11-20,0,0,0
3902,243946767,2017-02-13,0,0,0
3903,107026249,2012-03-25,0,0,0
3904,170835243,2014-11-13,1,0,0
3905,95053678,2009-11-27,0,0,0
3906,76762412,2004-11-08,0,0,0
3907,473657919,2019-09-26,0,0,0
3908,133306558,2013-02-11,0,0,0
3909,178951964,2015-03-11,0,0,0
3910,102590007,2012-02-11,0,0,0
3911,238454725,2016-12-20,0,0,0
3912,136662132,2013-04-15,0,0,0
3913,167498905,2014-09-25,0,0,0
3914,175021245,2015-01-14,0,0,0
3915,170914384,2014-11-14,0,0,0
3916,442092547,2019-06-06,0,0,0
3917,305370952,2018-03-02,0,0,0
3918,215717011,2016-05-30,0,0,0
3919,195268821,2015-10-22,0,0,0
3920,146502485,2013-09-27,0,0,0
3921,103921797,2012-02-27,0,0,0
3922,131298296,2013-01-03,0,0,0
3923,132542714,2013-01-27,0,0,0
3924,204431977,2016-01-27,0,0,0
3925,172915770,2014-12-12,0,0,0
3926,66268233,2011-08-08,0,0,0
3927,156622161,2014-04-03,0,0,0
3928,322466340,2018-05-18,0,0,0
3929,33414919,2003-11-19,0,0,0
3930,23250591,2010-02-01,0,0,0
3931,202118410,2015-12-30,0,0,0
3932,234629020,2016-11-15,0,0,0
3933,174456776,2015-01-06,0,0,0
3934,154054144,2014-02-14,0,0,0
3935,182688465,2015-05-05,0,0,0
3936,154111876,2014-02-16,0,0,0
3937,137547138,2014-12-23,0,0,0
3938,314001857,2018-04-11,0,0,0
3939,97669372,2006-08-26,0,0,0
3940,54142481,2008-09-05,0,0,0
3941,457247589,2019-08-01,0,0,0
3942,203741301,2016-01-19,0,0,0
3943,393064528,2019-01-08,0,0,0
3944,356799372,2018-09-22,0,0,0
3945,108129304,2012-04-02,0,0,0
3946,411993479,2019-03-01,0,0,0
3947,289822951,2017-12-11,0,0,0
3948,63346435,2009-01-21,0,0,0
3949,255171820,2017-05-04,0,0,0
3950,159727642,2014-05-28,0,0,0
3951,179571326,2015-03-20,0,0,0
3952,592089996,2020-06-24,0,0,0
3953,215982452,2016-06-01,0,0,0
3954,269736983,2017-08-21,0,0,0
3955,360100335,2018-10-04,0,0,0
3956,378377396,2018-11-16,0,0,0
3957,185286738,2015-06-10,0,0,0
3958,578293567,2020-06-02,0,0,0
3959,182217242,2015-04-28,0,0,0
3960,10528396,2002-07-26,0,0,0
3961,183286246,2015-05-14,0,0,0
3962,86943277,2005-11-10,0,0,0
3963,137445882,2013-04-30,0,0,0
3964,78060696,2005-01-13,0,0,0
3965,262879200,2017-07-03,0,0,0
3966,127823052,2012-10-26,0,0,0
3967,166362582,2014-09-09,0,0,0
3968,211136235,2016-04-13,0,0,0
3969,222656987,2016-07-26,0,0,0
3970,165316863,2014-08-25,0,0,0
3971,180347908,2015-04-01,0,0,0
3972,18258206,2007-05-04,0,0,0
3973,132873730,2013-02-02,0,0,0
3974,140441422,2013-06-17,0,0,0
3975,136735291,2013-04-17,0,0,0
3976,27521118,2003-08-31,0,0,0
3977,96416677,2006-07-17,0,0,0
3978,716559,2000-10-04,0,0,0
3979,185322127,2015-06-10,0,0,0
3980,319027536,2018-05-04,0,0,0
3981,539599939,2020-03-26,0,0,0
3982,132182560,2013-01-20,0,0,0
3983,175081360,2015-01-15,0,0,0
3984,188910947,2015-07-29,0,0,0
3985,247030424,2017-03-15,0,0,0
3986,309133677,2018-03-20,0,0,0
3987,7958650,2002-01-17,0,0,0
3988,149292004,2013-11-15,0,0,0
3989,45334864,2011-02-02,0,0,0
3990,200882784,2015-12-14,0,0,0
3991,171116863,2014-11-17,0,0,0
3992,379171546,2018-11-19,0,0,0
3993,105324386,2012-03-12,0,0,0
3994,88463070,2005-10-01,0,0,0
3995,9040583,2011-05-18,0,0,0
3996,28749980,2010-05-27,0,0,0
3997,160193315,2014-06-04,0,0,0
3998,22074232,2003-05-12,0,0,0
3999,48673876,2011-03-16,0,0,0
4000,89996683,2005-12-19,0,0,0
4001,21425444,2007-07-05,0,0,0
4002,241787723,2017-01-23,0,0,0
4003,41363374,2007-11-05,0,0,0
4004,245081040,2017-02-24,0,0,0
4005,203408303,2016-01-15,0,0,0
4006,170935230,2014-11-14,0,0,0
4007,162591626,2014-07-15,0,0,0
4008,103733364,2012-02-24,0,0,0
4009,93265307,2009-11-12,0,0,0
4010,415562668,2019-03-12,0,0,0
4011,342380178,2018-08-03,0,0,0
4012,61051107,2004-04-24,0,0,0
4013,312400032,2018-04-04,0,0,0
4014,30426423,2003-10-14,0,0,0
4015,324940199,2018-05-29,0,0,0
4016,138444718,2013-05-18,0,0,0
4017,172601498,2014-12-08,0,0,0
4018,209786169,2016-03-28,0,0,0
4019,42743841,2007-12-12,0,0,0
4020,210071314,2016-03-31,0,0,0
4021,299731605,2018-02-01,0,0,0
4022,210947592,2016-04-11,0,0,0
4023,228459164,2016-09-14,0,0,0
4024,549671780,2020-04-20,0,0,0
4025,194555675,2015-10-13,0,0,0
4026,601128906,2020-07-02,0,0,0
4027,349880000,2018-08-29,0,0,0
4028,22471994,2010-01-16,0,0,0
4029,447753624,2019-06-28,0,0,0
4030,573976600,2020-05-25,0,0,0
4031,164686181,2014-08-15,0,0,0
4032,194857965,2015-10-17,0,0,0
4033,129829513,2012-12-02,0,0,0
4034,190917944,2015-08-24,0,0,0
4035,175922198,2015-01-27,0,0,0
4036,234836128,2016-11-17,0,0,0
4037,336380927,2018-07-13,0,0,0
4038,186585651,2015-06-29,0,0,0
4039,306621692,2018-03-08,0,0,0
4040,228528597,2016-09-15,0,0,0
4041,383978456,2018-12-05,0,0,0
4042,145839349,2013-09-16,0,0,0
4043,97661359,2006-08-26,0,0,0
4044,46656939,2008-03-10,0,0,0
4045,180384606,2015-04-01,0,0,0
4046,362550896,2018-10-11,0,0,0
4047,280418453,2017-10-27,1,0,0
4048,140444596,2013-06-17,0,0,0
4049,443699519,2019-06-12,1,0,0
4050,81150116,2009-07-04,0,0,0
4051,217834032,2016-06-20,0,0,0
4052,443673871,2019-06-12,0,0,0
4053,237230102,2016-12-09,0,0,0
4054,440775073,2019-06-01,0,0,0
4055,247751646,2017-03-20,0,0,0
4056,176953136,2015-02-10,0,0,0
4057,25524935,2010-03-22,0,0,0
4058,452703829,2019-07-16,0,0,0
4059,148708640,2013-11-05,0,0,0
4060,177076546,2015-02-12,0,0,0
4061,186175129,2015-06-23,0,0,0
4062,192349517,2015-09-12,0,0,0
4063,120808497,2012-08-31,0,0,0
4064,140820014,2013-06-24,0,0,0
4065,613195525,2020-07-21,0,0,0
4066,139871729,2013-06-06,0,0,0
4067,135463662,2013-03-24,0,0,0
4068,592715703,2020-06-25,0,0,0
4069,181140969,2015-04-13,0,0,0
4070,42473607,2007-12-05,0,0,0
4071,236514674,2016-12-02,0,0,0
4072,220217768,2016-07-05,0,0,0
4073,514162196,2020-01-14,0,0,0
4074,156216738,2014-03-27,0,0,0
4075,429476494,2019-04-22,0,0,0
4076,206335607,2016-02-17,0,0,0
4077,10260063,2002-07-09,0,0,0
4078,221774383,2016-07-19,0,0,0
4079,131191331,2012-12-31,0,0,0
4080,45943564,2011-02-12,0,0,0
4081,181191577,2015-04-14,0,0,0
4082,289359457,2017-12-08,0,0,0
4083,40187063,2007-10-02,0,0,0
4084,188078446,2015-07-19,0,0,0
4085,220686601,2018-01-03,0,0,0
4086,178012353,2015-12-12,0,0,0
4087,314194080,2018-04-12,0,0,0
4088,159103971,2014-05-19,0,0,0
4089,174529165,2015-01-07,0,0,0
4090,215667649,2016-05-29,0,0,0
4091,24314717,2003-06-27,0,0,0
4092,327549406,2018-06-11,0,0,0
4093,91168474,2009-10-28,0,0,0
4094,279237223,2017-10-20,0,0,0
4095,151093577,2013-12-18,0,0,0
4096,194996814,2015-10-19,0,0,0
4097,436364625,2019-07-19,0,0,0
4098,349886183,2018-08-29,0,0,0
4099,22636684,2010-01-19,0,0,0
4100,182577539,2015-05-04,0,0,0
4101,191041554,2015-08-26,0,0,0
4102,196317436,2015-11-03,0,0,0
4103,134152504,2013-02-27,0,0,0
4104,397860636,2019-01-23,0,0,0
4105,413146,2000-07-08,0,0,0
4106,264038646,2017-07-11,0,0,0
4107,322072481,2018-05-16,0,0,0
4108,15072378,2007-04-04,0,0,0
4109,127417904,2012-10-19,0,0,0
4110,748880,2000-10-18,0,0,0
4111,443957805,2019-06-13,0,0,0
4112,10419710,2002-07-19,0,0,0
4113,36043198,2007-08-18,0,0,0
4114,166623522,2014-09-12,0,0,0
4115,145913592,2013-09-17,0,0,0
4116,155453045,2014-03-27,0,0,0
4117,161431002,2014-06-25,0,0,0
4118,306286515,2018-03-06,0,0,0
4119,208392749,2016-03-12,0,0,0
4120,604764264,2020-07-06,0,0,0
4121,290089851,2017-12-12,0,0,0
4122,302087037,2018-02-14,0,0,0
4123,3253841,2007-01-16,0,0,0
4124,70460235,2011-09-26,0,0,0
4125,600760226,2020-07-02,0,0,0
4126,339921133,2018-07-26,0,0,0
4127,90641725,2009-10-19,0,0,0
4128,381159741,2018-11-26,0,0,0
4129,164899487,2014-08-19,0,0,0
4130,36796459,2010-11-09,0,0,0
4131,118993045,2012-08-07,0,0,0
4132,128037086,2012-10-30,0,0,0
4133,210560783,2016-04-06,0,0,0
4134,437776397,2019-05-21,0,0,0
4135,212906930,2016-05-02,0,0,0
4136,139513178,2013-05-31,0,0,0
4137,131126302,2012-12-29,0,0,0
4138,446481162,2019-06-23,0,0,0
4139,251563674,2017-04-10,0,0,0
4140,614518168,2020-07-23,0,0,0
4141,317068850,2018-04-25,0,0,0
4142,273144563,2017-09-13,0,0,0
4143,170005667,2014-11-01,0,0,0
4144,232377821,2016-10-24,0,0,0
4145,258067726,2017-05-26,0,0,0
4146,263058141,2017-07-04,0,0,0
4147,109823508,2012-04-19,0,0,0
4148,73551186,2011-11-04,0,0,0
4149,146319819,2013-09-24,0,0,0
4150,90899578,2009-10-23,0,0,0
4151,254337693,2017-04-26,0,0,0
4152,214972335,2016-05-23,0,0,0
4153,575739457,2020-05-28,0,0,0
4154,109458301,2012-04-16,0,0,0
4155,163644771,2015-10-20,0,0,0
4156,4594455,2001-06-13,0,0,0
4157,78622193,2005-02-10,0,0,0
4158,86460908,2005-10-22,0,0,0
4159,434078428,2019-05-08,0,0,0
4160,161296925,2014-06-23,0,0,0
4161,354631955,2018-09-15,0,0,0
4162,183678499,2015-05-19,0,0,0
4163,210533924,2016-04-06,0,0,0
4164,694903096,2020-12-29,1,0,0
4165,650539586,2020-09-24,1,0,0
4166,340763466,2018-07-30,0,0,0
4167,120686101,2012-08-30,0,0,0
4168,241729464,2017-01-23,0,0,0
4169,99119189,2008-09-06,0,0,0
4170,119530842,2012-08-15,0,0,0
4171,8793679,2002-04-03,0,0,0
4172,443657643,2019-06-12,0,0,0
4173,90197179,2005-12-23,0,0,0
4174,167356019,2014-09-23,0,0,0
4175,149021795,2013-11-11,0,0,0
4176,139277427,2013-05-27,0,0,0
4177,172338158,2014-12-04,0,0,0
4178,212063905,2016-04-23,0,0,0
4179,246756278,2017-03-13,0,0,0
4180,24764258,2010-03-05,0,0,0
4181,418149407,2019-03-19,1,0,0
4182,230104939,2016-10-01,0,0,0
4183,243260696,2017-02-06,0,0,0
4184,315480032,2018-04-18,0,0,0
4185,37366897,2010-11-20,0,0,0
4186,126249814,2012-10-01,0,0,0
4187,186418014,2015-06-26,1,0,0
4188,388517357,2018-12-20,0,0,0
4189,564013649,2020-05-06,0,0,0
4190,357078642,2018-09-23,0,0,0
4191,46622536,2011-02-22,0,0,0
4192,96861488,2009-12-16,0,0,0
4193,169885973,2014-10-30,1,0,0
4194,135522026,2013-03-25,0,0,0
4195,366862654,2019-02-11,0,0,0
4196,311848575,2018-04-02,0,0,0
4197,36946722,2010-11-11,0,0,0
4198,126939796,2012-10-10,0,0,0
4199,103311744,2012-02-20,0,0,0
4200,91092669,2006-01-19,0,0,0
4201,68111798,2011-08-29,0,0,0
4202,446961518,2019-06-25,0,0,0
4203,278990731,2017-10-18,0,0,0
4204,113990939,2012-05-29,0,0,0
4205,211140014,2016-04-13,0,0,0
4206,153421460,2014-02-03,0,0,0
4207,307803025,2018-03-13,0,0,0
4208,179103077,2015-03-13,0,0,0
4209,167117334,2014-09-19,0,0,0
4210,190418937,2015-08-18,0,0,0
4211,172336831,2014-12-04,0,0,0
4212,175958538,2015-01-27,0,0,0
4213,35678285,2007-08-11,0,0,0
4214,160966636,2014-06-17,0,0,0
4215,184157368,2015-05-26,0,0,0
4216,350206587,2018-08-30,0,0,0
4217,81638092,2005-06-11,0,0,0
4218,114947649,2012-06-14,0,0,0
4219,84722008,2005-09-15,0,0,0
4220,52831592,2008-07-31,0,0,0
4221,226953920,2016-08-31,0,0,0
4222,148878380,2013-11-08,0,0,0
4223,89969565,2009-10-12,0,0,0
4224,173537059,2015-01-27,0,0,0
4225,40615787,2007-10-12,0,0,0
4226,44012389,2008-01-22,0,0,0
4227,141259710,2013-07-01,0,0,0
4228,266377421,2017-07-29,0,0,0
4229,341655063,2018-08-01,0,0,0
4230,38469356,2010-12-13,0,0,0
4231,295222219,2018-01-10,0,0,0
4232,161960254,2016-02-03,0,0,0
4233,223329294,2016-08-01,0,0,0
4234,83177724,2009-08-05,0,0,0
4235,120640694,2012-08-29,0,0,0
4236,266652995,2017-07-31,0,0,0
4237,129900094,2012-12-03,0,0,0
4238,295515800,2018-01-12,0,0,0
4239,24984223,2010-03-09,0,0,0
4240,187899553,2015-07-16,0,0,0
4241,230972402,2016-10-10,0,0,0
4242,99651213,2010-09-05,0,0,0
4243,65302829,2009-02-18,0,0,0
4244,28608447,2003-09-23,0,0,0
4245,7248057,2001-10-31,0,0,0
4246,50712317,2011-04-04,0,0,0
4247,172753273,2014-12-10,0,0,0
4248,140259570,2013-06-13,0,0,0
4249,173114848,2014-12-15,0,0,0
4250,121720364,2012-09-07,0,0,0
4251,479726323,2019-10-14,0,0,0
4252,118625594,2012-08-01,0,0,0
4253,273012320,2017-09-12,0,0,0
4254,72158847,2011-10-17,0,0,0
4255,220105200,2016-07-04,0,0,0
4256,268110859,2017-08-10,0,0,0
4257,270784382,2017-08-28,0,0,0
4258,66770601,2009-03-09,0,0,0
4259,451630864,2019-07-12,0,0,0
4260,236969376,2016-12-06,0,0,0
4261,178002119,2016-05-12,0,0,0
4262,90045040,2009-10-13,0,0,0
4263,689052444,2020-12-16,1,0,0
4264,324697358,2018-05-28,0,0,0
4265,154231758,2014-02-18,0,0,0
4266,304684361,2018-02-27,0,0,0
4267,267783998,2017-08-08,1,0,0
4268,59086031,2008-10-27,0,0,0
4269,296630714,2018-01-17,0,0,0
4270,86403099,2005-10-21,0,0,0
4271,468445160,2019-09-05,0,0,0
4272,237724086,2016-12-13,0,0,0
4273,276688662,2017-10-04,0,0,0
4274,314676222,2018-04-14,0,0,0
4275,326719195,2018-06-07,0,0,0
4276,452443717,2019-07-15,0,0,0
4277,191000778,2015-08-25,0,0,0
4278,1048901,2006-10-24,0,0,0
4279,153345604,2014-02-01,0,0,0
4280,451403353,2019-07-11,1,0,0
4281,181848493,2015-04-23,0,0,0
4282,145729298,2013-09-13,0,0,0
4283,271982799,2017-09-05,0,0,0
4284,131017496,2012-12-27,0,0,0
4285,533256108,2020-03-05,0,0,0
4286,540440011,2020-03-30,0,0,0
4287,225401280,2016-08-15,0,0,0
4288,172189113,2014-12-02,0,0,0
4289,247081662,2017-03-15,0,0,0
4290,324858265,2018-05-29,0,0,0
4291,192556524,2015-09-15,0,0,0
4292,145276819,2013-09-05,0,0,0
4293,164352247,2014-08-11,0,0,0
4294,158493868,2014-05-08,0,0,0
4295,282950094,2017-11-10,0,0,0
4296,141333164,2013-07-02,0,0,0
4297,225074503,2016-08-12,0,0,0
4298,202689148,2016-01-07,0,0,0
4299,392721876,2019-01-07,0,0,0
4300,154279108,2014-02-19,0,0,0
4301,3644277,2007-01-17,0,0,0
4302,196594259,2015-11-04,0,0,0
4303,89764934,2005-12-06,0,0,0
4304,284271747,2017-11-14,0,0,0
4305,253464113,2017-04-22,0,0,0
4306,257072993,2017-05-18,0,0,0
4307,204866186,2016-02-01,0,0,0
4308,93737452,2006-05-05,0,0,0
4309,79683433,2005-03-31,0,0,0
4310,179110711,2015-03-13,0,0,0
4311,318193832,2018-05-01,0,0,0
4312,50626223,2011-04-03,0,0,0
4313,217422406,2016-06-16,0,0,0
4314,204501580,2016-01-28,0,0,0
4315,3733427,2007-01-26,0,0,0
4316,65330853,2011-07-29,0,0,0
4317,555968139,2020-04-28,0,0,0
4318,167753621,2014-09-29,0,0,0
4319,311673272,2018-04-01,0,0,0
4320,334787254,2018-07-08,0,0,0
4321,632309240,2020-08-26,1,0,0
4322,544453648,2020-04-09,1,0,0
4323,147079553,2013-10-07,0,0,0
4324,85249714,2009-09-09,0,0,0
4325,61024809,2008-11-19,0,0,0
4326,286440603,2017-11-24,0,0,0
4327,207728240,2016-03-04,0,0,0
4328,429241033,2019-04-22,0,0,0
4329,97394008,2006-08-16,0,0,0
4330,84912497,2009-09-01,0,0,0
4331,195890686,2015-10-29,0,0,0
4332,113863436,2012-05-26,0,0,0
4333,147688640,2013-10-18,1,0,0
4334,276858164,2017-10-05,0,0,0
4335,168804814,2014-10-14,0,0,0
4336,87040048,2005-11-15,0,0,0
4337,177425998,2015-02-18,0,0,0
4338,55652879,2011-05-18,0,0,0
4339,526946966,2020-02-14,0,0,0
4340,23904767,2003-06-20,0,0,0
4341,308424102,2018-03-16,0,0,0
4342,190050632,2015-08-13,0,0,0
4343,47086645,2008-03-16,0,0,0
4344,126073508,2012-09-30,0,0,0
4345,39543484,2004-01-06,0,0,0
4346,24524824,2003-07-02,0,0,0
4347,209901385,2016-03-30,0,0,0
4348,326663912,2018-06-07,0,0,0
4349,307710617,2018-03-13,0,0,0
4350,554328122,2020-04-24,0,0,0
4351,181353962,2015-04-16,0,0,0
4352,341933247,2018-08-02,0,0,0
4353,79970629,2005-04-20,0,0,0
4354,175353829,2015-01-19,0,0,0
4355,78260767,2009-06-02,0,0,0
4356,303224858,2018-02-20,0,0,0
4357,282951686,2017-11-10,0,0,0
4358,553853499,2020-04-23,0,0,0
4359,173352420,2014-12-18,0,0,0
4360,419055341,2019-03-22,0,0,0
4361,80729428,2005-05-13,0,0,0
4362,571246759,2020-05-20,0,0,0
4363,315991617,2018-04-20,1,0,0
4364,121171498,2012-09-04,0,0,0
4365,161772707,2014-07-01,0,0,0
4366,186426653,2015-06-26,1,0,0
4367,175781855,2015-01-25,0,0,0
4368,163644962,2014-07-31,0,0,0
4369,309453406,2018-03-21,0,0,0
4370,60442909,2008-11-05,0,0,0
4371,433594082,2019-05-07,0,0,0
4372,271166004,2017-08-31,0,0,0
4373,543671172,2020-04-07,0,0,0
4374,224199222,2016-08-07,0,0,0
4375,40136255,2007-09-28,0,0,0
4376,215061224,2016-05-24,0,0,0
4377,96741367,2006-07-28,0,0,0
4378,56731373,2011-05-26,0,0,0
4379,243341252,2017-02-07,0,0,0
4380,81541486,2009-07-21,0,0,0
4381,207387799,2016-02-29,0,0,0
4382,141073252,2013-06-28,0,0,0
4383,142905832,2013-07-27,0,0,0
4384,15964366,2003-01-14,0,0,0
4385,326307506,2018-06-05,0,0,0
4386,128692816,2012-11-11,0,0,0
4387,131478190,2013-01-07,0,0,0
4388,461172744,2019-08-13,0,0,0
4389,169753526,2014-10-28,0,0,0
4390,154396970,2014-02-21,0,0,0
4391,188335362,2015-07-22,0,0,0
4392,238671534,2016-12-22,0,0,0
4393,288589541,2017-12-04,0,0,0
4394,277064389,2017-10-06,0,0,0
4395,442497177,2019-06-07,0,0,0
4396,56834532,2008-10-06,0,0,0
4397,316464198,2018-04-23,0,0,0
4398,126257957,2012-10-01,0,0,0
4399,252270628,2017-04-17,0,0,0
4400,454824305,2019-07-23,0,0,0
4401,419045942,2019-03-22,0,0,0
4402,147335454,2013-10-11,0,0,0
4403,116921189,2012-07-15,0,0,0
4404,638382690,2020-09-03,1,0,0
4405,76678637,2004-11-03,0,0,0
4406,98306407,2011-11-18,0,0,0
4407,410425519,2019-02-26,0,0,0
4408,107778818,2012-03-30,0,0,0
4409,237974231,2016-12-15,0,0,0
4410,241928511,2017-01-25,0,0,0
4411,284657914,2017-11-16,0,0,0
4412,268845482,2017-08-15,0,0,0
4413,304893667,2018-02-28,0,0,0
4414,319027647,2018-05-04,0,0,0
4415,159602355,2014-05-26,0,0,0
4416,159573586,2014-05-26,0,0,0
4417,167368536,2014-09-23,0,0,0
4418,265154006,2017-07-20,0,0,0
4419,294094570,2018-08-26,0,0,0
4420,183058858,2015-05-11,0,0,0
4421,158184913,2014-05-03,0,0,0
4422,186284612,2015-06-24,0,0,0
4423,287770857,2017-11-30,0,0,0
4424,42101015,2007-11-25,0,0,0
4425,74410258,2009-04-24,0,0,0
4426,24651814,2010-03-03,0,0,0
4427,85263796,2009-09-09,0,0,0
4428,316010958,2018-04-20,0,0,0
4429,68137813,2009-03-17,0,0,0
4430,39081003,2007-09-16,0,0,0
4431,97562082,2006-08-24,0,0,0
4432,169491156,2014-10-24,0,0,0
4433,160267635,2014-06-05,0,0,0
4434,567273416,2020-05-12,1,0,0
4435,182666996,2015-05-05,0,0,0
4436,219064217,2016-06-27,0,0,0
4437,317188648,2018-04-26,0,0,0
4438,101353011,2012-01-30,0,0,0
4439,165337383,2014-08-25,0,0,0
4440,32867557,2007-07-20,0,0,0
4441,173682898,2014-12-23,0,0,0
4442,599955610,2020-07-01,0,0,0
4443,35225801,2010-10-15,0,0,0
4444,503796035,2019-12-22,0,0,0
4445,252932888,2017-04-19,0,0,0
4446,132173135,2013-01-20,0,0,0
4447,274982808,2017-09-25,0,0,0
4448,550316422,2020-04-21,0,0,0
4449,413639173,2019-03-06,0,0,0
4450,22017136,2010-01-07,0,0,0
4451,140852926,2013-06-24,0,0,0
4452,204202894,2016-01-25,0,0,0
4453,162566232,2014-07-15,0,0,0
4454,241759860,2017-01-23,0,0,0
4455,331251133,2018-06-26,0,0,0
4456,243522418,2017-02-08,0,0,0
4457,471427978,2019-09-16,0,0,0
4458,239057459,2016-12-27,0,0,0
4459,249973026,2017-04-27,0,0,0
4460,156701430,2014-04-05,0,0,0
4461,209601688,2016-03-26,0,0,0
4462,348011544,2018-08-22,0,0,0
4463,485320594,2019-11-01,0,0,0
4464,413702471,2019-03-06,0,0,0
4465,463899604,2019-08-22,0,0,0
4466,185357358,2015-06-11,0,0,0
4467,250734247,2017-04-03,0,0,0
4468,113120072,2012-05-14,0,0,0
4469,129226213,2012-11-21,0,0,0
4470,165074867,2014-08-21,0,0,0
4471,360441635,2018-10-05,0,0,0
4472,29121513,2010-06-05,0,0,0
4473,222657165,2016-07-26,0,0,0
4474,229072690,2016-09-21,0,0,0
4475,533686531,2020-03-06,0,0,0
4476,170342185,2014-11-06,0,0,0
4477,417460232,2019-03-18,0,0,0
4478,295784067,2018-01-13,0,0,0
4479,227912041,2016-09-09,0,0,0
4480,517003891,2020-01-21,0,0,0
4481,125349787,2012-09-26,0,0,0
4482,352180716,2018-09-06,0,0,0
4483,242473229,2017-01-30,0,0,0
4484,21578148,2003-04-29,0,0,0
4485,161449446,2014-06-25,0,0,0
4486,446933693,2019-06-25,0,0,0
4487,432603425,2019-05-03,0,0,0
4488,171829817,2014-11-27,0,0,0
4489,346628663,2018-08-17,0,0,0
4490,228285295,2016-09-13,0,0,0
4491,191267224,2015-08-29,0,0,0
4492,256281953,2017-05-11,0,0,0
4493,167968889,2014-10-01,0,0,0
4494,72215503,2011-10-18,0,0,0
4495,31160749,2003-10-25,0,0,0
4496,277114597,2017-10-06,0,0,0
4497,478164841,2019-10-08,0,0,0
4498,7268577,2001-11-02,0,0,0
4499,54909113,2008-09-22,0,0,0
4500,5669100,2007-02-17,0,0,0
4501,330917104,2018-06-25,0,0,0
4502,29693465,2010-06-18,0,0,0
4503,207426200,2016-03-01,0,0,0
4504,359191849,2018-10-01,0,0,0
4505,293841817,2018-01-04,0,0,0
4506,486005861,2019-11-04,1,0,0
