"CUS_CUST_ID","sit_site_id","cus_nickname","flag_on","flag_ca","flag_mia","flag_up","flag_trusted_seller","flag_gmv_high","flag_gmv_low","flag_tpv_high","flag_tpv_low","flag_repu_ml","flag_repu_glg","flag_repu_yor","active_0_30","active_31_90","active_91_180","active_181_365","inactive","last_transaction","tpv_approved","gmv_not_refund","count_orders","cashout","gmv_claims_seller","count_claims_seller"
"73810865","MCO   ","IMPORTACIONESNLOVE","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-08-29","0.0000","0.00","0","0.00","0.00","0"
"277163297","MLB   ","ALWAYBRASIL","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","25016.5981","35715.14","933","57.64","3001.76","76"
"83273194","MCO   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"164591604","MLM   ","BIO MATTRESSDEMEXICO","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","399808.3545","475672.82","2057","865.86","28756.37","120"
"179229767","MLB   ","TUDO EQUIPA","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","19365.3912","28381.28","1540","39.51","783.91","41"
"259640670","MLM   ","SEXIJEANS","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2021-03-15","0.0000","33.66","1","0.00","0.00","0"
"177471148","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"85270931","MLB   ","R.R.L IMPORTS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","67630.5502","98696.29","2028","247.32","5975.21","129"
"264457009","MLM   ","AUTO-REP REFACCIONES","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","55918.8728","93236.43","2997","133.68","10370.71","259"
"158203415","MLB   ","DISTRIBUIDOR MEURODAPE.COM","1","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","11244.9303","15682.74","390","0.00","524.47","12"
"156034205","MLB   ","CIRILO CABOS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","100456.3073","144980.10","9787","667.28","14602.17","810"
"187962451","MLB   ","LAPRIX.SHOP","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","2020-11-24","0.0000","0.00","0","0.00","0.00","0"
"501617602","MLB   ","RCO_ESSENCIAS","1","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","2021-03-21","2976.7974","1363.52","66","0.00","23.81","2"
"703902234","MLA   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"181789974","MLB   ","LEPETIT MONDE","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","90887.0232","122803.04","3185","357.61","7043.56","158"
"79641130","MCO   ","JOHNA1810","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","17989.4803","29304.13","382","59.54","4002.04","21"
"249852991","MLB   ","011 INFORMÁTICA","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","76616.0824","100872.60","426","0.00","6302.44","25"
"175144362","MLB   ","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2020-10-11","0.0000","0.00","0","0.00","0.00","0"
"246057786","MLM   ","LUX SANY","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","134209.4783","235561.57","5248","847.48","11266.91","174"
"147857975","MLB   ","SPATURBO","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","129875.9938","194799.60","5281","172.70","19043.81","385"
"178012678","MLB   ","MERCANTONET","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","2021-01-02","250.1588","250.16","1","0.00","0.00","0"
"144601103","MLB   ","INFINITY.CORPORATION","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","123033.2330","168530.37","5007","567.08","18194.29","489"
"56287320","MLB   ","SALDÃO ELETRO.COM","1","1","1","0","1","1","0","1","0","0","1","0","1","0","0","0","0","2021-03-21","154080.1397","183141.87","2346","2099.62","29398.39","267"
"298582395","MLM   ","RIOGRANDE BOOTS","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","44228.2746","49737.99","626","0.00","5507.80","56"
"3218374","MLM   ","LANESA1957","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","611039.8157","918777.70","13236","4227.51","71347.03","679"
"65751877","MLA   ","PRODMUSICALES2011","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","33820.9869","40422.09","552","568.40","1700.34","21"
"442043267","MLB   ","JTRSHOP","1","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","10923.2402","15197.55","1319","4.27","1146.34","82"
"161941873","MLB   ","ARTURO_SHOP","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","104731.8203","152371.53","3494","172.97","9699.45","218"
"32910646","MLB   ","SHOPD.LOJAS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","62900.4106","81639.28","3877","350.96","4832.92","130"
"528700827","MLM   ","SUPERALIMENTOSYORGANICOSSA","1","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","2021-03-05","175.6788","471.99","34","11.85","0.00","0"
"160864012","MLB   ","LOJA LARIS","1","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","2021-03-18","2053.8810","2551.08","114","0.00","90.87","3"
"160261231","MLA   ","DIGIT PRO","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","238538.0881","253161.15","532","88.38","9193.66","21"
"416611706","MLB   ","ALEXSHOES PJ","1","0","0","0","1","0","1","0","1","0","0","1","1","0","0","0","0","2021-03-16","4279.7597","6801.80","295","0.00","1410.29","46"
"486734698","MLB   ","LPA STORE","1","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","2021-03-18","685.3790","1211.50","41","0.00","89.98","3"
"15057444","MLB   ","RLL SHOP","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","78391.3818","95939.69","1107","583.51","4488.79","46"
"466623431","MLM   ","FERETERAKIMURASADECV","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","260937.8332","402942.50","6622","929.50","14783.93","236"
"208682286","MLA   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"105435540","MCO   ","EASYGAMEITEMS","1","1","1","1","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-21","3565.8624","8853.05","354","19.30","217.25","12"
"195713037","MLB   ","UTIL LAR","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","213950.9552","254521.98","2213","127.03","17065.80","131"
"529407762","MLM   ","TECNOLOGIASSAGAONSADECV","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","167053.8095","186510.68","413","210.49","10963.98","21"
"175085187","MLA   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"270117628","MLB   ","CASA_RAPOSA","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","75623.8550","113772.00","4113","354.89","8270.91","191"
"365400177","MLM   ","CHANGEITMX","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"18602660","MLM   ","MAAS MUEBLES","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","76826.7587","95478.07","1038","118.87","5386.91","37"
"145840467","MLB   ","","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2021-03-09","23744.1919","0.00","0","0.00","0.00","0"
"155827433","MLB   ","ALUV MOVEIS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","86932.8956","109219.56","357","0.00","4030.63","15"
"89369058","MLB   ","AGFPARTS","1","1","1","0","1","1","0","1","0","0","1","0","1","0","0","0","0","2021-03-21","77377.6831","106809.11","3117","633.73","20907.01","367"
"439243854","MLA   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"136059269","MLB   ","ILOVENOVIDADES","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","52159.8160","73027.81","6047","520.98","3476.82","152"
"167918177","MLM   ","TIENDA VANNI","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","24743.0184","49493.43","2662","159.85","3765.33","157"
"419051157","MLM   ","MXLANGSDOM","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","40373.7572","90292.53","6381","229.87","4308.22","284"
"219912860","MLM   ","FUTURAMA TIRES","1","1","0","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","1212276.8042","1638376.49","12265","3109.40","123014.37","857"
"302088497","MLB   ","CLUBENVIOSBR","1","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","2021-03-20","38.1649","38.16","5","0.00","66.56","2"
"277501580","MLM   ","LACASTELLANAENMERCADOLIBRE","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","90628.6607","358771.32","15272","3961.29","9725.49","327"
"23439548","MCO   ","HAPPY BEARTMSAS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","39948.3050","78460.37","4198","442.58","4781.88","209"
"240679544","MLB   ","BELAECORTE","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","75962.9907","106448.03","5122","180.45","5638.84","207"
"450414377","MLB   ","TORATORA VARIEDADES","1","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","32791.4285","40380.96","487","186.30","4009.33","39"
"115461166","MLB   ","ROCHACIENT","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2021-03-21","3269.7038","0.00","0","0.00","0.00","0"
"320184655","MLA   ","NUBE HILADOS","1","1","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","13625.0585","87007.88","5038","229.46","1539.29","85"
"75107589","MLA   ","GLAMSOPHIA","1","0","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-20","4928.5230","3470.77","80","0.00","257.01","4"
"48995743","MLV   ","307CARAUDIO","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","","0.0000","0.00","341","0.00","8.10","1"
"126899818","MLB   ","KAÇULA PEÇAS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","276359.6887","386096.56","8826","931.64","44312.18","863"
"295534451","MLB   ","SPICYOFICIAL","1","1","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","18107.9823","29183.87","490","0.56","1291.31","23"
"139873215","MLB   ","GSMCELL2","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","63607.6102","88483.30","2148","586.29","14590.31","293"
"188328320","MLB   ","NIAZI CHOHFI","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","2020-12-26","0.0000","0.00","1","0.00","0.00","0"
"213735934","MLM   ","PLAY HAWKERS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","270068.9904","534494.86","23140","1392.11","33127.31","1390"
"23472398","MLA   ","IL_CAVALLINO","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","470889.6048","673548.10","2814","711.42","34233.35","156"
"146562601","MLB   ","ESSÊNCIA ENXOVAIS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","65174.9808","111105.98","6955","509.82","8600.82","474"
"285583819","MLB   ","VBGARMIN","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","463602.9245","401990.76","1529","372.74","25654.32","84"
"168810672","MCO   ","SONY COLOMBIA","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","259318.2390","353573.43","3500","337.90","26072.19","148"
"210981445","MLA   ","MERCADO BEBES","1","0","0","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-17","9014.4435","10404.22","86","0.00","389.25","4"
"8294295","MLM   ","GAALXIM E-COMMERCE","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","43023.5747","96281.34","4783","265.04","4208.94","147"
"191051195","MLB   ","INOVA-PARTS-SOM-ACESSÓRIOS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","62583.9313","85505.04","4009","251.90","8779.64","330"
"539748321","MLM   ","BESTPRICEIMPORTS_","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","2627519.2877","3829183.43","19582","75045.80","230462.72","1151"
"321783849","MLB   ","PRESENTEGOD","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","51283.4126","73348.54","4996","311.41","7916.03","489"
"614860265","MLM   ","","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2021-03-22","82.0295","0.00","0","0.00","0.00","0"
"91085528","MLM   ","BOLD TRIBE","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","55465.3951","97110.94","3035","118.10","3418.30","110"
"167520920","MLA   ","WALMART ARGENTINA","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"180072972","MLB   ","ROTA BRUSCA.","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","98819.4481","145386.29","4443","1158.69","11041.55","319"
"9861720","MLA   ","TC SHOP","1","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","50509.5607","47166.74","903","46.29","2315.25","49"
"50606885","MLB   ","LOJA LIFEPESCA","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","128395.5076","201210.65","11028","1135.03","10215.21","472"
"183198882","MLB   ","FOTO_CENTRO","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","110875.9731","170086.59","1006","232.00","13871.90","63"
"47427682","MLB   ","LOJABRILHOSO","1","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","17923.8830","33566.68","2736","169.60","1330.31","74"
"156168198","MLA   ","AMITOSAI STORES","1","1","0","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","177851.1284","188006.31","10014","799.12","13144.45","676"
"255737245","MLM   ","SUPERMERCPODER219MX","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","2020-05-25","0.0000","0.00","0","0.00","0.00","0"
"257919653","MLB   ","CAMBURIINFORMÁTICA","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","111620.9992","156269.25","1692","1090.49","13377.06","118"
"269018719","MLB   ","DORA1538936","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","2021-03-21","9703.1498","0.00","0","0.00","0.00","0"
"167104294","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-08-12","0.0000","0.00","0","0.00","0.00","0"
"474862061","MLB   ","RONALDOEPULIDO3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"491409343","MLB   ","SUZANEMAGALHAESNETO","1","0","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","2021-03-21","35648.7702","40303.11","497","0.00","4356.21","45"
"470109248","MLB   ","JPAULOPEREIRADONASCIMENTO","1","1","0","0","1","1","0","1","0","0","1","0","1","0","0","0","0","2021-03-21","333321.2233","368624.88","1082","0.00","34297.38","91"
"186251344","MLM   ","CLEEN ALEXER","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","18245.3107","40035.57","3076","36.94","1965.22","149"
"470855512","MLM   ","MTNETWORKSSRLDECV","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","46284.4731","84370.51","1186","90.43","5934.06","70"
"93076150","MLB   ","DURÃO-BIKES-VILA VELHA-ES","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","70140.1456","84651.34","952","22.99","6623.73","63"
"349895517","MLM   ","JOVENMX","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2021-01-25","0.0000","0.00","6","0.00","185.83","6"
"17792425","MLM   ","LYON HOME","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","71168.7812","150464.85","4756","409.97","6757.00","184"
"204964815","MCO   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"142747736","MLA   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"330337464","MLB   ","MENOR PRECOBRASIL","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","65399.9486","93394.24","2120","145.87","7559.81","151"
"237789083","MLV   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"497654573","MLA   ","FORD TO","1","1","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","2021-03-21","102704.5339","130177.18","1911","546.52","15990.03","169"
"170858414","MLB   ","TAO-UTILIDADES","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","699916.3207","857744.54","5955","5208.24","131505.83","706"
"208132680","MLB   ","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"91793369","MLM   ","ACSAUTOPARTES","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","111614.3141","169510.88","5760","209.92","8843.83","280"
"202692609","MLM   ","MR. GADGETMX","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","98590.1183","217489.03","9497","1267.56","14067.30","461"
"61450070","MCO   ","AMKTDIGITAL_","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2020-05-08","0.0000","0.00","0","0.00","0.00","0"
"242369068","MLB   ","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"35803587","MLB   ","LOJADONOEL","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","74446.2893","105779.37","6517","580.08","3170.21","163"
"448942994","MLM   ","COLCHAS MEXICO","1","1","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-22","1636.0538","3724.10","139","0.00","196.63","8"
"557616860","MLM   ","1P TBC_MLM","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","231392.4206","374785.24","4068","486.98","26857.70","265"
"163277258","MLB   ","BANLOJAVIRTUAL","1","0","1","0","1","0","1","1","0","0","1","0","1","0","0","0","0","2021-03-18","5397.8983","5899.18","39","0.00","437.32","2"
"393704262","MLB   ","-VM","1","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","33918.3771","66249.47","1506","0.00","292.41","9"
"282076081","MLM   ","DISTRIBUIDOR KARCHER","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","85489.6834","112447.64","1173","1969.56","14558.48","61"
"107579688","MLB   ","ARMAZEM SILVESTRE","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","173087.1164","230609.70","11573","1279.15","13251.25","597"
"210411216","MLB   ","BODYSHOPPING6","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","184773.1856","306558.50","20451","1335.57","18456.34","931"
"89780565","MCO   ","BUSINESS DEALS","1","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","2021-03-20","2128.5246","2938.58","83","0.00","284.55","7"
"150929843","MLB   ","ROTA BRUSCA","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","61039.7681","92297.71","2813","676.19","8272.08","218"
"493007434","MLM   ","LEE MEXICO","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","2021-03-21","28912.1749","61864.33","2470","150.73","7180.43","254"
"650609131","MLB   ","OLIST-STORE MG","1","1","0","0","1","0","1","0","1","0","0","1","1","0","0","0","0","2021-03-21","2015.1531","2999.32","118","0.00","323.03","11"
"299887318","MLA   ","SAMSONITEAR_OFICIAL","1","1","1","0","1","0","1","0","1","0","1","0","0","1","0","0","0","2021-01-25","1527.3488","1659.81","48","0.00","319.60","9"
"188567806","MLB   ","MRRPECASCPS","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","175145.1446","244805.81","9988","600.65","16998.51","616"
"294875611","MLM   ","BESTLINENUTRITION","1","1","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-21","11074.3863","13039.52","242","134.29","1019.75","17"
"138933243","MLB   ","LINE ON-LINE","1","1","1","0","1","1","0","1","0","0","1","0","1","0","0","0","0","2021-03-21","371154.5167","528791.81","2326","1945.41","65868.59","232"
"264575016","MLM   ","NAIL MARKET","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","47794.5978","111671.60","9194","718.37","5005.33","251"
"280867531","MLM   ","GRUPO ALLCOMPUTERS","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","221261.3826","296199.04","3314","2805.90","32436.67","211"
"305372108","MCO   ","CDQIANGSHENGCO","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"414281214","MLB   ","LOJA HIDRAULICA","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","318357.7167","536154.82","31668","2744.15","28585.41","1488"
"162322774","MLB   ","GERALUTILIDADES","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","134750.8378","175168.21","7829","538.26","11444.59","439"
"169752209","MLM   ","MASREFACCIONESMX","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","531801.5755","886053.68","23086","3005.74","126117.85","2516"
"99174498","MLA   ","AUTOPARTES BUENOSAIRES","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","369162.8320","392430.61","9154","1859.57","37714.67","760"
"194221387","MLB   ","IMASHOPBR","1","0","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","2021-03-22","4608.0593","6161.93","619","7.78","136.95","17"
"140485784","MLB   ","DEAMOTOPEÇAS BSB-DF","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","73428.3158","91477.92","4873","310.45","6095.71","286"
"177302060","MLB   ","HARBON DISTRIBUIDORA","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","192412.8772","255624.01","8335","1159.31","12727.70","361"
"215931927","MLB   ","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"51869795","MLB   ","EPAPEL.COM.BR","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","170782.7385","255970.32","11104","615.19","9217.05","374"
"178610279","MLM   ","PYRNICE","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","2021-02-14","0.0000","72.18","5","45.97","257.49","4"
"217844889","MLM   ","CAJO3079588","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","279458.7593","337246.28","1557","1266.98","23657.08","99"
"84403542","MLB   ","SEVEN GLASS.","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","288443.6968","478807.48","31287","1097.92","27161.90","1191"
"230474128","MLB   ","LENOVO BRASIL","1","1","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","2021-03-21","1317068.9505","1695539.12","3190","11.65","324569.93","495"
"54795867","MLB   ","CLICOU TELECOM","1","1","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","130657.6056","160676.19","4189","1457.59","49683.26","579"
"487366781","MLB   ","MOTOPOCIUS ACESSÓRIOS","1","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","50087.3611","61603.50","3399","264.66","6509.88","241"
"9937333","MLA   ","FERRETERIACENTRALSRL","1","0","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","85884.6376","66969.89","582","11.79","2011.06","23"
"337959893","MLB   ","PODIUMFITCOMERCIOEIRELI","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","126250.8614","154159.55","423","0.00","11437.98","34"
"8113071","MLB   ","RIBER SHOP","1","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","38368.7094","33668.58","2018","105.44","2212.48","122"
"213658244","MLB   ","BFCOLCHOES","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","450522.7686","559692.30","17345","19.62","37477.21","1113"
"183303505","MLA   ","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","0.0000","0.00","0","0.00","0.00","0"
"170445473","MLA   ","MATEU SPORTS","1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","584976.2251","563307.74","9921","3591.71","57809.67","822"
"23588560","MLB   ","DECORALAR_ML","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","114222.1456","157570.52","8541","584.48","6104.98","300"
"185162330","MLM   ","YONGNUOMX","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","61341.9111","88949.40","1353","532.71","3465.56","57"
"92542510","MLB   ","LEVIS_SHOP","1","1","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","2021-03-21","33067.3129","44502.51","2084","260.61","7238.31","302"
"66959838","MCO   ","TIENDA TRANSFER","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","32721.6330","64692.21","560","5.70","1801.68","18"
"179596352","MLM   ","CAPITALMEXICO","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","2021-03-21","19848.3879","33623.51","3276","327.99","2034.51","153"
"20725565","MLA   ","CMYKFCOLOR","1","0","1","0","1","0","1","0","1","0","0","1","0","1","0","0","0","2021-02-03","399.0824","330.88","8","0.00","0.00","0"
"97394470","MLB   ","ELGSCREEN","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","1024852.7270","1331915.00","57238","6319.34","120403.58","3382"
"35517141","MLB   ","TEOCAMERAS.COM","1","1","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","2021-03-08","11030.8017","0.00","0","0.00","0.00","0"
"78698239","MLB   ","MAUROSPBRGAMES","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-22","67369.8593","90374.48","2166","134.43","3131.44","74"
"302088482","MLM   ","CLUBENVIOSMX","1","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2021-03-21","437121.5721","411452.93","3808","2682.40","43117.61","353"
"298334796","MLB   ","LOJAS BERLANDA","1","1","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","2021-03-21","71252.0620","83809.15","824","0.00","8673.91","62"
